text,label,language,label_name,text_len,word_count
"Stock markets fell on Friday as Infosys reported mixed quarterly earnings. Analysts at ICICI revised their 2027 forecast to 8.1%, citing strong demand.",0,en,REAL,151,23
இரகசியம் வெளியாயிற்று: neem 60 நாளில் influenza-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 100 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! New World Order உண்மையானது!,1,ta,FAKE,210,22
அதிசயம்: a local farmer ஒரே 90 நாளில் 12 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a major politician தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,181,25
France அரசு education துறைக்கு ₹5 கோடி நிதி ஒதுக்கியது. finance ministry மதிப்பாய்வு செய்த திட்டம் 2027-ல் boost GDP by 7% நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,193,24
"Germany அரசு infrastructure துறைக்கு ₹1,000 கோடி நிதி ஒதுக்கியது. expert panel மதிப்பாய்வு செய்த திட்டம் 2030-ல் achieve net-zero நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.",0,ta,REAL,200,22
"Researchers at Stanford published findings in Science showing that improved accuracy. The study, conducted over 5 years with 500 participants, concludes that lifestyle changes matter. Peer reviewers praised the methodology.",0,en,REAL,223,30
"MIRACLE: a retired teacher LOSES 2,500 kg in 7 days using ONE weird trick doctors HATE! Experts BAFFLED! a famous actor uses this SECRET daily! ORDER before March 15 — LIMITED SUPPLY!",1,en,FAKE,183,32
"Stock markets dipped on Friday as TCS reported record quarterly earnings. Analysts at Goldman Sachs revised their 2030 forecast to 4.2%, citing supply chain issues.",0,en,REAL,164,25
ALERT: the opposition leader caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 100 million patriots DEMAND justice! UK is FALLING because of immigrants! RT if you AGREE! Share EVERYWHERE!,1,en,FAKE,213,34
அதிசயம்: a retired teacher ஒரே 60 நாளில் 5 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a famous actor தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,179,25
"The ISRO announced today that climate policy will take effect from March 15. Officials confirmed the decision after 7 days of deliberation. The measure is expected to reduce inflation, according to PTI.",0,en,REAL,202,32
"அம்பலம்: a senior minister கேமராவில் accepting bribe பிடிக்கப்பட்டனர்! 2,300 லட்சம் மக்கள் நீதி கோருகின்றனர்! USA immigrants காரணமாக நலிவடைகிறது! உடனே பகிருங்கள்!",1,ta,FAKE,162,19
"Stock markets rose on Thursday as TCS reported stellar quarterly earnings. Analysts at ICICI revised their 2035 forecast to 9.0%, citing supply chain issues.",0,en,REAL,157,24
"Stock markets plunged on Tuesday as Apple reported disappointing quarterly earnings. Analysts at Morgan Stanley revised their 2027 forecast to 7.5%, citing innovation.",0,en,REAL,167,23
MIRACLE: a mother of three LOSES 12 kg in 90 days using ONE weird trick doctors HATE! Experts BAFFLED! a major politician uses this SECRET daily! ORDER before June 30 — LIMITED SUPPLY!,1,en,FAKE,184,33
BREAKING: a tech billionaire SECRETLY meets foreign spy! Government HIDING the TRUTH about chemtrails! SHARE before they DELETE this! PTI confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,231,32
TCS நிறுவனம் record காலாண்டு வருவாய் அறிவித்ததால் Monday அன்று சந்தை plunged. ICICI பகுப்பாய்வாளர்கள் 2030 கணிப்பை 7.5% ஆக திருத்தினர்.,0,ta,REAL,135,17
"The SEBI announced today that vaccine mandate will take effect from March 15. Officials confirmed the decision after 14 days of deliberation. The measure is expected to reduce inflation, according to ministry spokesperson.",0,en,REAL,222,33
"Stock markets dipped on Friday as Infosys reported stellar quarterly earnings. Analysts at Goldman Sachs revised their 2025 forecast to 4.2%, citing supply chain issues.",0,en,REAL,169,25
அதிசயம்: a local farmer ஒரே 60 நாளில் 5 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a famous actor தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,176,25
"ALERT: a governor caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 2,300 million patriots DEMAND justice! USA is FALLING because of immigrants! RT if you AGREE! Share EVERYWHERE!",1,en,FAKE,205,33
BREAKING: a tech billionaire SECRETLY betrays nation! Government HIDING the TRUTH about chemtrails! SHARE before they DELETE this! PTI confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,228,31
MIRACLE: a retired teacher LOSES 50 kg in 60 days using ONE weird trick doctors HATE! Experts BAFFLED! a major politician uses this SECRET daily! ORDER before January 1 — LIMITED SUPPLY!,1,en,FAKE,186,32
"EXCLUSIVE: Scientists DISCOVER that garlic CURES dengue in just 7 days! Big Pharma DOESN'T want you to know! 2,300 doctors SILENCED for revealing this! WAKE UP! The New World Order is REAL!",1,en,FAKE,189,32
HDFC நிறுவனம் stellar காலாண்டு வருவாய் அறிவித்ததால் Friday அன்று சந்தை surged. Goldman Sachs பகுப்பாய்வாளர்கள் 2035 கணிப்பை 4.2% ஆக திருத்தினர்.,0,ta,REAL,144,18
அதிசயம்: a retired teacher ஒரே 7 நாளில் 5 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a tech billionaire தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,182,25
"Hyderabad reported 2,300 new cases of malaria on Friday. Health authorities have deployed mobile units to manage the situation. Officials urge residents to avoid crowding.",0,en,REAL,171,25
"Stock markets fell on Thursday as Tesla reported disappointing quarterly earnings. Analysts at ICICI revised their 2035 forecast to 6.3%, citing cost pressures.",0,en,REAL,160,23
அதிர்ச்சி செய்தி: a major politician இரகசியமாக meets foreign spy! அரசு vaccines பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! ministry spokesperson இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,216,25
LEAKED: leaked email REVEALS that UN plans to censor internet by 2035! Insiders FLEE for their lives! 12% of population at RISK! They are COMING for your freedom of speech! RESIST now!,1,en,FAKE,184,32
"MIRACLE: a mother of three LOSES 2,500 kg in 7 days using ONE weird trick doctors HATE! Experts BAFFLED! a major politician uses this SECRET daily! ORDER before June 30 — LIMITED SUPPLY!",1,en,FAKE,186,33
ALERT: a senior minister caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 12 million patriots DEMAND justice! UK is FALLING because of immigrants! RT if you AGREE! Share EVERYWHERE!,1,en,FAKE,208,34
"Stock markets rose on Wednesday as TCS reported disappointing quarterly earnings. Analysts at Goldman Sachs revised their 2027 forecast to 8.1%, citing innovation.",0,en,REAL,163,23
"The Japan government approved a $2,500 billion budget for defence. The plan, reviewed by expert panel, aims to achieve net-zero by 2035. Opposition parties offered mixed responses.",0,en,REAL,180,27
"The UN announced today that new trade agreement will take effect from December 1. Officials confirmed the decision after 21 days of deliberation. The measure is expected to boost employment, according to Reuters.",0,en,REAL,212,33
அதிசயம்: a local farmer ஒரே 60 நாளில் 200 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a major politician தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,182,25
அதிசயம்: a mother of three ஒரே 60 நாளில் 50 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a famous actor தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,180,26
அதிசயம்: a mother of three ஒரே 30 நாளில் 5 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a famous actor தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,179,26
Chennai reported 45 new cases of influenza on Tuesday. Health authorities have deployed medical teams to manage the situation. Officials urge residents to wear masks.,0,en,REAL,166,25
"Delhi reported 2,300 new cases of COVID-19 on Monday. Health authorities have deployed vaccines to manage the situation. Officials urge residents to avoid crowding.",0,en,REAL,164,24
"The India government approved a $2,500 billion budget for infrastructure. The plan, reviewed by cabinet, aims to eradicate poverty by 2030. Opposition parties offered mixed responses.",0,en,REAL,183,26
"UNESCO நிறுவனம் இன்று அறிவித்தது: vaccine mandate April 5 முதல் நடைமுறைக்கு வரும். 60 நாள் ஆலோசனைக்குப் பிறகு அதிகாரிகள் இந்த முடிவை உறுதிப்படுத்தினர். ministry spokesperson தெரிவிக்கும் வகையில், இந்த நடவடிக்கை reduce inflation என்று எதிர்பார்க்கப்படுகிறது.",0,ta,REAL,257,29
Bengaluru-ல் Tuesday அன்று 10 million புதிய dengue வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க vaccines நிறுத்தினர். குடிமக்கள் avoid crowding என்று அறிவுறுத்தப்படுகின்றனர்.,0,ta,REAL,186,20
"RBI நிறுவனம் இன்று அறிவித்தது: vaccine mandate December 1 முதல் நடைமுறைக்கு வரும். 7 நாள் ஆலோசனைக்குப் பிறகு அதிகாரிகள் இந்த முடிவை உறுதிப்படுத்தினர். AFP தெரிவிக்கும் வகையில், இந்த நடவடிக்கை reduce inflation என்று எதிர்பார்க்கப்படுகிறது.",0,ta,REAL,238,28
TCS நிறுவனம் strong காலாண்டு வருவாய் அறிவித்ததால் Thursday அன்று சந்தை rose. ICICI பகுப்பாய்வாளர்கள் 2025 கணிப்பை 8.1% ஆக திருத்தினர்.,0,ta,REAL,134,17
"Stock markets rose on Thursday as Reliance reported mixed quarterly earnings. Analysts at ICICI revised their 2027 forecast to 7.5%, citing strong demand.",0,en,REAL,154,23
அதிசயம்: a local farmer ஒரே 7 நாளில் 12 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a major politician தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,180,25
கசிந்த ஆவணம்: WEF 2025-ல் microchip citizens திட்டமிடுகிறது! உள்நாட்டு தகவலாளர்கள் உயிருக்கு பயந்து ஓடுகின்றனர்! மக்களுக்கு privacy ஆபத்தில் உள்ளது! SHARE செய்யுங்கள்!,1,ta,FAKE,167,18
"Stock markets plunged on Friday as Tesla reported strong quarterly earnings. Analysts at Citi revised their 2035 forecast to 6.3%, citing strong demand.",0,en,REAL,152,23
"The UNESCO announced today that vaccine mandate will take effect from April 5. Officials confirmed the decision after 30 days of deliberation. The measure is expected to improve healthcare, according to AFP.",0,en,REAL,207,32
"The RBI announced today that new trade agreement will take effect from June 30. Officials confirmed the decision after 7 days of deliberation. The measure is expected to cut emissions, according to ministry spokesperson.",0,en,REAL,220,34
LEAKED: leaked email REVEALS that deep state plans to microchip citizens by 2030! Insiders FLEE for their lives! 45% of population at RISK! They are COMING for your property! RESIST now!,1,en,FAKE,186,31
BREAKING: a famous actor SECRETLY funds terror groups! Government HIDING the TRUTH about water supply! SHARE before they DELETE this! Reuters confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,235,33
"Researchers at Oxford published findings in Nature showing that reduced risk by 40%. The study, conducted over 10 years with 1,200 participants, concludes that early screening saves lives. Peer reviewers praised the methodology.",0,en,REAL,228,33
அதிசயம்: a local farmer ஒரே 14 நாளில் 200 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a famous actor தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,178,25
LEAKED: classified file REVEALS that WHO plans to microchip citizens by 2025! Insiders FLEE for their lives! 12% of population at RISK! They are COMING for your gun rights! RESIST now!,1,en,FAKE,184,31
அதிசயம்: a local farmer ஒரே 30 நாளில் 200 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a tech billionaire தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,182,25
"Hyderabad-ல் Thursday அன்று 2,300 புதிய influenza வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க mobile units நிறுத்தினர். குடிமக்கள் stay home என்று அறிவுறுத்தப்படுகின்றனர்.",0,ta,REAL,184,20
இரகசியம் வெளியாயிற்று: garlic 90 நாளில் influenza-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 100 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!,1,ta,FAKE,212,22
அதிர்ச்சி செய்தி: a major politician இரகசியமாக betrays nation! அரசு climate பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! senior official இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,206,24
"Stanford-இல் உள்ள ஆராய்ச்சியாளர்கள் Nature இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 3 ஆண்டுகள் 5,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு cut costs by 30% என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,209,25
அதிர்ச்சி செய்தி: a major politician இரகசியமாக betrays nation! அரசு chemtrails பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! AFP இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,197,23
EXCLUSIVE: Scientists DISCOVER that lemon water CURES COVID-19 in just 90 days! Big Pharma DOESN'T want you to know! 45 doctors SILENCED for revealing this! WAKE UP! The deep state plot is REAL!,1,en,FAKE,194,33
"The UNESCO announced today that tax reform will take effect from April 5. Officials confirmed the decision after 30 days of deliberation. The measure is expected to reduce inflation, according to Reuters.",0,en,REAL,204,32
"Researchers at IIT Madras published findings in Lancet showing that cut costs by 30%. The study, conducted over 3 years with 1,200 participants, concludes that lifestyle changes matter. Peer reviewers praised the methodology.",0,en,REAL,225,33
MIRACLE: a retired teacher LOSES 12 kg in 30 days using ONE weird trick doctors HATE! Experts BAFFLED! a famous actor uses this SECRET daily! ORDER before January 1 — LIMITED SUPPLY!,1,en,FAKE,182,32
Hyderabad-ல் Thursday அன்று 100 புதிய COVID-19 வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க vaccines நிறுத்தினர். குடிமக்கள் avoid crowding என்று அறிவுறுத்தப்படுகின்றனர்.,0,ta,REAL,182,19
"அதிசயம்: a local farmer ஒரே 14 நாளில் 1,000 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a major politician தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!",1,ta,FAKE,184,25
"MIT-இல் உள்ள ஆராய்ச்சியாளர்கள் Lancet இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 10 ஆண்டுகள் 10,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு doubled lifespan என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,206,23
Kolkata-ல் Thursday அன்று 100 புதிய cholera வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க mobile units நிறுத்தினர். குடிமக்கள் wear masks என்று அறிவுறுத்தப்படுகின்றனர்.,0,ta,REAL,179,20
Japan அரசு infrastructure துறைக்கு ₹50 கோடி நிதி ஒதுக்கியது. finance ministry மதிப்பாய்வு செய்த திட்டம் 2025-ல் achieve net-zero நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,199,22
EXCLUSIVE: Scientists DISCOVER that garlic CURES COVID-19 in just 7 days! Big Pharma DOESN'T want you to know! 10 million doctors SILENCED for revealing this! WAKE UP! The Big Pharma cover-up is REAL!,1,en,FAKE,200,33
"இரகசியம் வெளியாயிற்று: garlic 21 நாளில் influenza-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 2,300 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!",1,ta,FAKE,214,22
"The Germany government approved a $12 billion budget for infrastructure. The plan, reviewed by finance ministry, aims to eradicate poverty by 2026. Opposition parties offered mixed responses.",0,en,REAL,191,27
Mumbai reported 10 million new cases of COVID-19 on Monday. Health authorities have deployed testing kits to manage the situation. Officials urge residents to avoid crowding.,0,en,REAL,174,26
"Stock markets fell on Tuesday as Apple reported mixed quarterly earnings. Analysts at Goldman Sachs revised their 2035 forecast to 8.1%, citing supply chain issues.",0,en,REAL,164,25
EXCLUSIVE: Scientists DISCOVER that coconut oil CURES influenza in just 90 days! Big Pharma DOESN'T want you to know! 10 million doctors SILENCED for revealing this! WAKE UP! The deep state plot is REAL!,1,en,FAKE,203,34
Delhi-ல் Friday அன்று 12 புதிய influenza வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க vaccines நிறுத்தினர். குடிமக்கள் avoid crowding என்று அறிவுறுத்தப்படுகின்றனர்.,0,ta,REAL,176,19
"ALERT: the opposition leader caught lying under oath on camera — VIDEO PROOF! Deep state PANICKING! Over 2,300 million patriots DEMAND justice! UK is FALLING because of foreign agents! RT if you AGREE! Share EVERYWHERE!",1,en,FAKE,219,35
"Researchers at Oxford published findings in NEJM showing that cut costs by 30%. The study, conducted over 3 years with 10,000 participants, concludes that lifestyle changes matter. Peer reviewers praised the methodology.",0,en,REAL,220,32
அதிர்ச்சி செய்தி: a major politician இரகசியமாக betrays nation! அரசு water supply பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! senior official இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,211,25
"MIRACLE: a local farmer LOSES 1,000 kg in 60 days using ONE weird trick doctors HATE! Experts BAFFLED! a major politician uses this SECRET daily! ORDER before April 5 — LIMITED SUPPLY!",1,en,FAKE,184,32
BREAKING: a famous actor SECRETLY funds terror groups! Government HIDING the TRUTH about vaccines! SHARE before they DELETE this! PTI confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,227,32
Kolkata-ல் Wednesday அன்று 10 million புதிய influenza வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க testing kits நிறுத்தினர். குடிமக்கள் avoid crowding என்று அறிவுறுத்தப்படுகின்றனர்.,0,ta,REAL,193,21
BREAKING: a famous actor SECRETLY funds terror groups! Government HIDING the TRUTH about climate! SHARE before they DELETE this! AFP confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,226,32
"Stock markets dipped on Thursday as Infosys reported stellar quarterly earnings. Analysts at JPMorgan revised their 2026 forecast to 9.0%, citing strong demand.",0,en,REAL,160,23
"IIT Madras-இல் உள்ள ஆராய்ச்சியாளர்கள் Lancet இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 2 ஆண்டுகள் 5,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு doubled lifespan என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,211,24
"Researchers at IIT Madras published findings in Science showing that improved accuracy. The study, conducted over 2 years with 10,000 participants, concludes that lifestyle changes matter. Peer reviewers praised the methodology.",0,en,REAL,228,31
TCS நிறுவனம் strong காலாண்டு வருவாய் அறிவித்ததால் Monday அன்று சந்தை fell. Citi பகுப்பாய்வாளர்கள் 2030 கணிப்பை 4.2% ஆக திருத்தினர்.,0,ta,REAL,131,17
"IIT Madras-இல் உள்ள ஆராய்ச்சியாளர்கள் Cell இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 10 ஆண்டுகள் 5,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு cut costs by 30% என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,210,26
"Researchers at Oxford published findings in Lancet showing that reduced risk by 40%. The study, conducted over 5 years with 500 participants, concludes that lifestyle changes matter. Peer reviewers praised the methodology.",0,en,REAL,222,32
"The USA government approved a $1,000 billion budget for education. The plan, reviewed by parliament, aims to boost GDP by 7% by 2030. Opposition parties offered mixed responses.",0,en,REAL,177,28
"Stock markets fell on Thursday as Infosys reported record quarterly earnings. Analysts at Goldman Sachs revised their 2026 forecast to 9.0%, citing strong demand.",0,en,REAL,162,24
Reliance நிறுவனம் record காலாண்டு வருவாய் அறிவித்ததால் Monday அன்று சந்தை dipped. JPMorgan பகுப்பாய்வாளர்கள் 2027 கணிப்பை 7.5% ஆக திருத்தினர்.,0,ta,REAL,142,17
"இரகசியம் வெளியாயிற்று: neem 30 நாளில் dengue-ஐ குணப்படுத்துகிறது! பெரிய நிறுவனங்கள் இதை மறைக்கின்றன! 500,000 மருத்துவர்கள் இதை வெளியிட்டதால் நிறுத்தப்பட்டனர்! விழிப்புணர்வு பெறுங்கள்! deep state plot உண்மையானது!",1,ta,FAKE,211,22
Mumbai-ல் Wednesday அன்று 45 புதிய influenza வழக்குகள் பதிவாயின. சுகாதார அதிகாரிகள் நிலைமையை சமாளிக்க testing kits நிறுத்தினர். குடிமக்கள் wear masks என்று அறிவுறுத்தப்படுகின்றனர்.,0,ta,REAL,180,20
"The Japan government approved a $1,000 billion budget for healthcare. The plan, reviewed by expert panel, aims to achieve net-zero by 2027. Opposition parties offered mixed responses.",0,en,REAL,183,27
"Japan அரசு agriculture துறைக்கு ₹2,500 கோடி நிதி ஒதுக்கியது. expert panel மதிப்பாய்வு செய்த திட்டம் 2025-ல் eradicate poverty நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.",0,ta,REAL,196,22
"Researchers at BITS Pilani published findings in Science showing that improved accuracy. The study, conducted over 10 years with 5,000 participants, concludes that lifestyle changes matter. Peer reviewers praised the methodology.",0,en,REAL,229,31
EXCLUSIVE: Scientists DISCOVER that neem CURES COVID-19 in just 60 days! Big Pharma DOESN'T want you to know! 10 million doctors SILENCED for revealing this! WAKE UP! The New World Order is REAL!,1,en,FAKE,195,33
BREAKING: a major politician SECRETLY betrays nation! Government HIDING the TRUTH about chemtrails! SHARE before they DELETE this! ministry spokesperson confirms SHOCKING revelation that mainstream media REFUSES to cover. This changes EVERYTHING!,1,en,FAKE,246,32
"Researchers at BITS Pilani published findings in Science showing that doubled lifespan. The study, conducted over 5 years with 1,200 participants, concludes that lifestyle changes matter. Peer reviewers praised the methodology.",0,en,REAL,227,31
France அரசு education துறைக்கு ₹200 கோடி நிதி ஒதுக்கியது. parliament மதிப்பாய்வு செய்த திட்டம் 2027-ல் boost GDP by 7% நோக்கமாக கொண்டுள்ளது. எதிர்க்கட்சிகள் கலவையான கருத்துக்களை தெரிவித்தன.,0,ta,REAL,189,23
LEAKED: secret memo REVEALS that UN plans to control food supply by 2030! Insiders FLEE for their lives! 45% of population at RISK! They are COMING for your privacy! RESIST now!,1,en,FAKE,177,31
அதிசயம்: a mother of three ஒரே 14 நாளில் 12 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a tech billionaire தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,184,26
கசிந்த ஆவணம்: UN 2030-ல் microchip citizens திட்டமிடுகிறது! உள்நாட்டு தகவலாளர்கள் உயிருக்கு பயந்து ஓடுகின்றனர்! மக்களுக்கு privacy ஆபத்தில் உள்ளது! SHARE செய்யுங்கள்!,1,ta,FAKE,166,18
"அதிசயம்: a retired teacher ஒரே 30 நாளில் 2,500 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a major politician தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!",1,ta,FAKE,187,25
"Stock markets plunged on Thursday as Apple reported disappointing quarterly earnings. Analysts at Citi revised their 2026 forecast to 7.5%, citing cost pressures.",0,en,REAL,162,23
அம்பலம்: a senior minister கேமராவில் lying under oath பிடிக்கப்பட்டனர்! 12 லட்சம் மக்கள் நீதி கோருகின்றனர்! UK foreign agents காரணமாக நலிவடைகிறது! உடனே பகிருங்கள்!,1,ta,FAKE,163,21
அதிசயம்: a retired teacher ஒரே 14 நாளில் 12 கிலோ குறைத்தனர்! மருத்துவர்கள் வெறுக்கும் இந்த ஒரு இரகசிய உத்தி! a tech billionaire தினமும் இதை பயன்படுத்துகிறார்! இன்றே ஆர்டர் செய்யுங்கள்!,1,ta,FAKE,184,25
Bengaluru reported 10 million new cases of COVID-19 on Monday. Health authorities have deployed mobile units to manage the situation. Officials urge residents to get vaccinated.,0,en,REAL,177,26
"LEAKED: leaked email REVEALS that WEF plans to control food supply by 2030! Insiders FLEE for their lives! 2,300% of population at RISK! They are COMING for your property! RESIST now!",1,en,FAKE,183,31
"IIT Madras-இல் உள்ள ஆராய்ச்சியாளர்கள் NEJM இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 3 ஆண்டுகள் 5,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு doubled lifespan என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,209,24
"The India government approved a $12 billion budget for education. The plan, reviewed by finance ministry, aims to boost GDP by 7% by 2027. Opposition parties offered mixed responses.",0,en,REAL,182,29
அதிர்ச்சி செய்தி: a tech billionaire இரகசியமாக funds terror groups! அரசு water supply பற்றிய உண்மையை மறைக்கிறது! DELETE ஆவதற்கு முன் SHARE செய்யுங்கள்! senior official இந்த அதிர்ச்சிகரமான உண்மையை உறுதிப்படுத்துகிறது!,1,ta,FAKE,216,26
"EXCLUSIVE: Scientists DISCOVER that garlic CURES COVID-19 in just 14 days! Big Pharma DOESN'T want you to know! 2,300 doctors SILENCED for revealing this! WAKE UP! The deep state plot is REAL!",1,en,FAKE,192,32
"IIT Madras-இல் உள்ள ஆராய்ச்சியாளர்கள் Science இதழில் ஆய்வு முடிவுகளை வெளியிட்டனர். 3 ஆண்டுகள் 5,000 பங்கேற்பாளர்களுடன் நடத்தப்பட்ட இந்த ஆய்வு cut costs by 30% என்று கண்டறிந்தது. சகாக்கள் ஆய்வு முறையை பாராட்டினர்.",0,ta,REAL,212,26
